Review Text
sneaky sob nothing mean nothing cant turn hand ill first admit sceptical really amount glorified kung fu finding place need worried shang chi sits right best show simu liu ever wonderful akwafina make fantastic duo addition queenly michelle yeo wonderful tony leung icing cake exciting adventurous fun go see definitely wont regret
oh beautiful coregraphy fight landscape color script previsible sometimes something classic work always though universe movie le fight reunited classic hong kong movie john woo one tough listened easely fight based movie ever time subject editing actor preferred globally black widow see live expecting even
didnt know anything going see thought would dr strange wasnt beautiful visuals brilliant scene interested whole time
reminds old kung fu movie jackie chan bruce lee fight sequence extremely well shot choreographed wenwu might best villain simu liu charismatic actor im hoping get sequel definitely recommend everyone give watch
dazzling visual special effect phenomenon brought acting fight scene telling together bring u top movie deserved big screen wanted exceeded expectation well done involved kevin feiges super power must bring people together letting without controlling every aspect production
""
plot shangchi extremely entertaining twist turn worldbuilding spectacular character extremely well written depth unlike movie must watch fan
enjoy reading spoilerfree thought please follow blog read full review shangchi legend ten ring became absolute favorite entire destin daniel cretton delivers entertainmentheavy arguably best ever seen cinematic universe outstanding mix long take impressive fighting choreography jawdropping stunt work simu liu shine martial art skill also tackling identity issue protagonist gain yet another emotionally compelling antagonist well relatable female character embodies many element asianamerican culture despite overreliance unnecessary excessive exposition device narration flashback foreshadowing behind tale legend never loses interest breaking stereotype remarkable depiction culture asian viewer certainly love even phase four remarkable start rating
best origin film complex family relationship identity balance comedy really fight scene simu liu awkwafina tony leung difficult decide best acting really strong around also mention ben kingsley always funny best thing say duration didnt even feel negative much cgi huge problem disney use green screen almost every scene cgi seriously scene would look much better practical effect others would look way better shot location
mcus finest vfxs best best directionamazing direction full adventure must watch
reason much easy understand joke fine cgi amazing different movie simu liu amazing actor played role amazingly
overall 91100 geared towards nonmarvel people people quick dirty loved would highly recommend seeing theatre visually stunning fantastic fight scene emotionally driven due many lull perhaps slight bit long length overall enjoyable teen loved watching asian film crouching tiger hidden dragon house flying dagger ongbak martial art fighting sequence aforementioned film felt kid enjoying something fresh new also fully enjoyed combination mandarin apology thats wrong english subtitle always reminds there bubble north american acting michelle yeoh stole show end day reminded old day martial art movie depended actor make thing believable instead lot cgi watch virtually zero movie youre iffy whether watch shouldnt stop enjoying funny packed appear culturally inappropriate acting length little long still exceptional p two credit scene make sure time sit end enjoy show
surprised way expecting flop honestly storyline together made really job met expectation
certain moment moment
best movie till date advice dc fan stay away giving negative rating jealousy hate much stick dc comic movie avoid giving false review rating movie gonna bring
wont say believe review watch worth money time every thing wanted see origin 1 really strong main villain 2 awesome secondary villain 3 nice back 4 5 star fighting scene vfx 5 villain phase 1 2of iron man andnhulk 6 magic mystic humor emotion right proportion chery top cake post credit mid credit
legend risen took 40 year become overnight sensation kims convenience star simu liu breathes life title character who changed birth name shaun stretch dont want found estranged dad xu wenwu otherwise known mandarin played tony chiuwai leung first american ring ringo starr olympics say guy love bling rapperactor awkwafina bff katy together shaun go way avoid bringing back dead wisecracking crazy rich asian girlfriend tow simu intent getting gig back 2018 tweeted role kung fu fan solid 2 hour plus fight spectacular doesnt stop long draw breath never get boring adventure fantasy rolled thrill ride straight universe kind half expected 80 singer limahl crank never ending final act epic thanks legendary creature hiding mythical village unlike shangrila 1937s classic lost horizon car maker bmw clearly product placement deal producer kevin feige driven crushed smashed every automobile scene hawaiian director destiny daniel cretton best known mercy glass castle marvellous job screen play screen helped write based source material comic steve engelhart jim starlin idea floating around since 80 late stan lee wanted bruce lee son brandon play lead plan fell australia actually played huge part finally produced despite world war c best attempt 2020 shut production watch michelle yeoh plus aussie ronnie chieng lynette curran lydia sarks toyota commercial hilarious flight attendant movie easter egg worth waiting cinema light come curtain close big screen review doesnt mention title till final frame shang chi legend ten ring favour take family see 25th cinematic universe full surprise cameo mcus first asian leading superhero protagonist
made account write review far best movie far amazing cinematography acting combined best origin story recent superhero cinema go watch wont regret
overall pretty bland plot uninteresting boring there many fight scene youd think character didnt lot personality shang girlfriend incredibly annoying moment though there certain character brought fun scene definitely lower tier movie still worth watching
without doubt best sequence best scene best film also acting loved
""
loved aesthetic score acting strongest film ive seen long time
universe excelled pure pure brilliance
throw expectation based marketing promotional material away fantastic yes focused asian culture forced actually beautiful fighting choreography fantastic martial art movie martial art general go see music humour actor cool ben kingsley cameo cool ten ring blow mind two post credit scene blow mind soundtrack black widow felt another formula surprise world fun explore oh go see theater dont wait arrive disney plus option visuals stunning 910
break mold fantasy aspect cant prepare youll see screen fantastic every way
opinion amazing start new phase also considered real startand better black widow spider man far homealso make u happy cant wait movie going released eternals spider man way home concludethe start new phase big applause visual effect cgi teamand hope new movie coming soon movie better better
""
amazing best better endgame jorge e mierda
overrall know way told engaging emotional first thing loved sequence every scene damn soundtrack amazing character well written even smaller role kinda memorable vfx high standard final climax messy notable two credit scene dont miss meant doentertainment cant wait movie
""
""
imagine well timed joke pacing sequence crossed magical world asian mythology kung fu got shangchi 1010
shangchi everything right really mulan live mulan tried comedy suspense amazing martial art female heroine course dragon went expecting pleasantly surprised gotten henry golding role would 10
amazing personality amazing personality amazing personality character funny love character love hero thanks
going expecting decent better thought unbelievably exciting lot culture amazing martial art must see
""
charm come setting main character showing reflection today world asian culture way life west creates environment searching one identity place meet shangchi simu liu first young adult trying navigate life far away family city san francisco partner crime best female friend katy awkwafina simu lius character arc significant although make solid protagonist character development de minimis awkwafina contrast steal ordinary person caught epic power struggle trademark zinger bemused quip make perfect foil escapist superhero world audience thrust mandarin tony leung chiuwai subtly effective villain compelling family backstory cinematic antagonist idealism righteous sense purpose since bill butcher gang new york michelle yeoh shangchis aunt jiang nan fighting scene stand wonderful performance crouching tiger hidden dragon overall fighting scene extraordinary effect especially flying dragon delightful watch highly recommended everyone like superheroes touch mysterious fairytale
enjoyed every scene must watch big screen
part spoiler absolutely amazing almost every aspect perfect smashed expectation took place best film film seen visual effect fabulous plenty captivating scene astounding usage modern technology cinematography probably best seen kept captivated toe entire time also noticed light used make scene even captivating something dont always see film dialogue solid didnt feel clunky wierd joke well spaced gave muscle rest tensed perfectly filmed beautiful felt dancing choreography impressive nothing unexpected pretty much generic origin dont worry doesnt take away lastly villain interesting aspect made feel gave interesting charachter nongeneric motive havent felt villain much long p two post credit scene stay credit part spoiler wanted say loved return trevvor slattery surprise something managed keep trailer hilarious especially played dead also fact wong played role scene interesting post credit scene set sequel interested see cant wait find sister ring calling
incredible offer nothing cerebral main focus comedy theme choreography vibrant visuals make standout among similar standalone film layered truly epic soundtrack finishing touch effect pacing perhaps could little polished final battle weakness colourful emotional fun rollercoaster tony leung far standout member cast delivering captivating even sympathetic villain simu liu hold need time really shine new superherowhile menger zhang awkwafina fala chen integral film effectiveness overall fun touching exemplar formula strength
absolut entertainment funny emotional packed acting direction editing techniqualities al last powerful origin
""
started new era interesting old fan attract attention new audience film director deston creton job perfectly selected cast actor done task 100 understand character clearly convey emotion gorgeous costume joel west soundtrack chinese motif aptly create atmosphere magical world havent seen wont say anything bad script either didnt mantion plot hole bonus joke touching sometimes tragic family bill pope balanced shot amazing special effect definitely reached new level also go film plus special tribute director fight andy chang clear movement dynamic music make scene real spectacle worth attention rating 85 10
another entertaining experience similar gone format formula work well enjoyed lot asian style presentation beautiful showing plenty folklore style modern traditional setting presentation stylish special effect superb martial art fight scene fast exciting plot focusing human family side character rather magical set intrigue continuation acting although comic relief cute character change thing also spoiled bit made slow middle section drag even ending pretty grand epic felt could better
worried would bust much better black widow fight scene though favorite time huge fan found decent pretty plot origin tony mandarin freaking amazing best acting ive seen far best actor akwafina surprised thought odd casting choice simu chemistry set also shout wong og asian superhero definitely see
make awesome file 2021 thier story character deep vfx wow love
shang chi legend 10 ring delivers majestic adrenaline filled experience incorporating perfect formula plot comical relief flirting love interest displayed effectively never dull moment better origin story within universe giving u different cultural approach prepared see couple cameo hard hitting character verdictl fan love displayed beautifully go theater watch
amazing favorite far choreography acting perfect cast non stop fun
bringing martial art franchise well breath fresh air showcasing series excellent sequence intelligent mind hide origin fantasy scifi feature shangchi legend ten ring best film protip point life seek gem going solid uhd hdr bluray 3d impressive albeit minor crosstalk forgivable intricate set piece left right eye navigate via post conversion 3d well done visuals absolutely stunning comedic relief always point fight sequence sleek yet powerful arch well paced unfolds gradually get emotionally involved film character acting superb front film talented ensemble directing pacing spot shangchi legend ten ring easily top origin film franchise given u favorite entry whole youll leave theater satisfied
solid origin marvel shang chi loved completely dont know whats wrong bad review guess dc fan super sad even shang chi shadowed hope year let face suicide squad going best year fact overrated opinion
visuals world youll definitely enjoy
shang chi completely actionpacked start end sure predictable meek narrative gap filled 2 hour crazy sequence cinematography quite impressive considering portion showed sequence without super power watch
iron man hit theatre back 2008 rumbling cinematic universe starting obviously nobody expected would make avenger endgame time along way unknown property guardian galaxy antman came nowhere well welcomed open arm really hoping shangchi legend ten ring would follow footstep rich worldbuilding cast use mythology favourite cinematic universe entry date time may even come appreciate even first viewing here shangchi legend ten ring deserves seen big screen trained assassin father shangchi simu liu given ten year freedom life present pick shangchi shaun living normal life san francisco friend katy awkwafina historymythology socalled ten ring brought back forefront mission go find father help friend sister return home face music may end father v son save world start finish delf fun mythological family drama incredible martial art order tell solid aside fact newcomer simu liu undeniably charming likeable role unique style made stand rest cinematic universe yes still look feel especially come aesthetic comedic relief rest distinct heartbeat bringing martial art franchise felt breath fresh air feel simultaneous theyre trying fun pay homage classic film nature fact martial art mixed actual godlike power felt earned climax without giving anything away shangchi legend ten ring far magical mystical expecting kind loved finale looking back there really much feel compelled complain say much drama much dive mythology sometimes comedy felt place awkwafina katy think chemistry simu liu well think certain cut oneliners felt little unnecessary specific situation scene moment deserve full attention felt need cut away something funnier aside humour taking time blast overall shangchi legend ten ring easily top origin film franchise given u probably favourite entry whole director destin daniel cretton short term 12 mercy done job cinematography bill pope matrix baby driver also real standout thought scope felt grand thats absolutely part filmed almost thought finale going huge negative thinking nice progression make climax feel earned even tad overblown youre fan franchise mustsee even youre stand well acknowledgement previous film shangchi legend ten ring playing exclusively theatre youre able go area highly recommend
loved fight sequence blown away second half another level phenomenal
right actually passion behind spiderman way home shangchi another generic origin course went see could write review
even mortal kombat 1995 better fighting scene recommending
lovely plot character awesome design costume martial artist fan loved fight choreography stunt felt fresh authentic mix martial art fantasy drama worried watched trailer cgi effect amazing felt didnt needed got flavor cgi scene took lot fun watching specially fighting scene scene lovely humor acting fantastic shangchis character development overshadowed father character opinion cause father somehow interesting chemistry shangchi katy icing cake lovely perfectly match first hollywood tony leung amazing job think safe say well represent asian culture big screen highly recommend every fan outstanding job
definitely reached highest level far special effect concerned really job
super smooth blend magic martial art mythology chemistry two lead spot hilarious best choreographey really memorable villain want full experience watch cinema id personally recommend watching iron man 3 first
asian hit feel hardall cast team member stupendous job visual effect martial art else expect best 2021 far
awesome cant say bad thing choreography writing theantagonist everything
packed adventurous mustsee look forward seeing story theyll fit universe hero
go watch theater storyeffectsaction comedyacting everything awesome p get 2 post credit scene
tbh really didnt lot expectation going disappointed stereotype multiple time hell yea absolutely loved especially hong kong film martial art prototype fight choreography doubt actor since know awkwafinas role could better put lot effort mythology although bit weird well done
went knowing much shangchi ten ring matter wasnt expecting much wrong glad cast probably best film done far recommend taking time see fan marvelcomic book moviesheroes
origin amazing break line writing humor comedy everything perfect director made best choice made incredible
welcomed addition avenger come shangchi kungfus way top tier territory especially come origin story perhaps generation crouching tiger hidden dragon visual spectacle behold shangchi full beautiful creature costume martial art acting probably best fighting make sense though cap winter soldier fighting personal favourite real mandarin make debut disappoint tony chiuwai leung fantastic cast member likable well appearance character including surprising somewhat redeems refreshing superhero primarily focus ton potential jump right storyline still hold lot excitement future character shangchi
absolutely loved first avenger guardian galaxy since movie fell flat shangchi hand exactly id hoping overly complicated line many plot hole count character development people actually feel sympathy natural comedic relief throughout amazing fight scene fairly constant without feeling forced super hero around
glad theatre open live visual treat character battle everything movie must watch theatre sorry bad english
tony fala simu absolutely phenomenal performance fantastic nice see representation different culture asian community black panther african american community scene best choreography far best felt ip man mythical added impeccable unique wasnt generic love simu stunt never cease amaze need company cough cough warner bros sony cough cough thankful getting two
actor disappoint knew tony chiuwai leung michelle yeoh going simu liu awkwafina fantastic kept traditional also added little modern flare kungfu must see theatre sitting couch
""
work lot money given right people create right choreography cinematography nothing disappointed top 5 hand
thought id didnt expect alltime favorite movie mix crouching tiger hidden dragon anything jackie chan youve read easily best date simu liu awesome ending epic definitely worth price admission english teacher loved selfaware reference macbeth fantastic job completing hero journey job youve done yet
loved didnt quite feel
beautiful start finish amazing visuals cgi fight scene acting incredible tony leung compelling villain refreshingly funny best origin yet
provides excellent experience whole family best best origin story amazing cameo mindblowing diehard lover seeker actor produced best onscreen performance ever seen keep excellent work exciting time head super hero lover
love cinematography plot cast whole idea amazing 100 recommend
worked film visual effect safely say pleasantly surprised watching shangchi premiere point actually watched full bolstered fantastic performance simu liu hope star many film charisma alone reason supporting performance werent quite memorable course bad usual visual effect might tad selfindulgent direction destin daniel cretton excited see shangchi show next
""
bored hardly cared character bloated special effect style substance
""
amazed soundtrack visuals loved everything every moment entertaining really enjoyed
really comedy really embraced chinese culture cant wait see shang chi
going trailer excited blown away seeing imax opening night definitely going later week really deserves rewatch
""
wasnt bad really liked im even big fan really enjoyed
really enjoyed acting amazing
cinematographie make masterpiece really love character writing everyone easily understand character get see caused motivation course way used chinese language fit perfectly pull overal really funny visual pleasing enjoyable
im sucker quality martial art fight scene many every perfect humor heart really amazing fight scene love visual effect tradition culture rich chinese people overall worked im excited go see second time
churned hit hit first 3 phase feel something different sequence casting surprise cameo looking forward character progressing withing universe
shangchi legend ten ring expand introduce new concept future delivers badass choreographed scene emotionally complex villain
1the especially first half building scene make nervous scared character 2 visuals cinematography color cgi really amazing 3i love acting 4 villan really everything purpose bad guy act villan black widow dont 1like every begin strong introduce character becomes slow comedy go journey final battle full cgi fight ok guy people love cgi fight fight bit terrible predictable honestly love final battle 2 full emotional scene feel anything 3 music epic theme shang chi loved music song wasnt enough overall sequence comedy villan cinematography cgi cgi final battle weak ending setup come next thank reading quick review opinion important opinion remember everyone love thing
shangchi legend ten ring new superhero series directed written part destin daniel cretton director short term 12 mercy shaun simu liu try put past behind want enjoy life best friend katy awkwafina mysterious organization ten ring find shaun forced confront past must take birth name shangchi protect katy sister xialing menger zhang action ten ring leader xu wenwu mandarin tony chiuwai leung also shaun father marvel first superhero starring asian actor furthermore also bring asian culture fighting style well used movie crouching tiger hidden dragon example fan recognize moment refer back film portray fight scene character fight asian fighting style well entertainingly art asian fighting style somewhat overshadowed character use supernatural power fight scene happens le exciting entertaining scene character fight normal way point also feel youre watching liveaction mix asian animation show pokémon avatar last airbender scene provide extra comedy especially entertaining younger viewer movie costume cast also help emergence asian culture visual effect also put use except scene seen used green screen background fortunately disturbing creature also returned start bit redundant scene 3d effect acting well done cast simu liu took twitter ask play part party quickly making deal simu liu come across charismatic lead conveys sequence beautifully along awkwafina also chemistry together provide appropriate humor comedy also doesnt overshadow dramatic aspect sometimes happen tony chiuwai leung also portrays villain sympathetic way viewer understand also first englishlanguage role american although first time still delivers appropriate acting menger zhang get much time bit le present
could wasnt began well ended well everything pretty lame disney disney plus platform could built character since really know shang chi unfortunately disney didnt minute im left wondering care much asian culture pull wish disney would done 3 10 star review im sure paid
saw today bfi london imax 14 year old friend enjoyed immensely thrilling race along pace first scene perfect mix fantasy lighthearted comedy decent line bind together could say another typical churned factory production line however felt really mile better many recent one due incredible martial art fight scene fast really exciting watch also enjoyed fact didnt recognise main actor ben kingsley hilarious often make much easier get old super star face hesitation recommend kid adult
well here review reading review came across bad review laughed saying villain bad spoiler dad saying doesnt fit new universe also saw review gave 110 said actor post credit scene people reviewing bad review dont new superheroes asian perfect made feel sorrow character position father could feel weight shoulder beginning start fear unknown dont know go many happy sad emotion also excellent job using character native language fight scene astonishing cgi beautiful wasnt cgi character didnt look real cast crew proud beautiful masterpiece made amazing amazing
really looking forward excited see shang chi started interesting father son character development continued seemed rely heavily cgi cgi felt bloated overwhelming acting well done everyone weak link hoping would grounded plot iron man
""
""
really enjoyed thought emotional funny likely see
black widow really amazing storyline phenomenal right amount humor epic introduction character previously unfamiliar future bright
wasnt expecting much first heard storyline kind definitely enjoyed fight scene
phenomenal 4dx theater fight scene felt real close hong kong fighting movie behind shangchi set father unique
awesome acting stunt joke throughout aswell awesome im definitely looking forward future
choreography every fight tell grab attention doesnt let go reason isnt 5 star final act black panther became superheroy got distracted cgi battle rather getting family battle father son still fantastic people need go see support
compared actionkung fu movie think there impressive fight even still work well introduced martial art 10 ring im impressed use fight kinda want see unique power ring based comic still entertaining visually stunning mcus pattern however im convinced mandarin motif kinda lack evilness weakness thats he easily manipulated beast kinda suck everyones scared mandarin gave much heart spite still enjoyed recommended everyone
watch best fight scene ever cgi huge scale would think avenger music could better lack character make
could already guess end watching half 80 chinese martial
destin daniel cretton mentored mentored two academy award winner brie larson ramus malek another academy award nominee lakieth stanfield demonstrated limitation two year making shangchi legend ten ring delivers every cylinder least 16 find laughing loud lot dazzled remarkable beauty transfixed fight scene especially one shang chi simu liu mother jiang li fala chen father wen wu tony leung stunningly beautiful choreography sisterxiangling menger zhang finally aunt jiang nan michell yeoh runaway bus funny brilliant exciting engaging multi layered satisfying every way possible
loved best film funny scene kate best
expecting enjoy much im sucker martial art traditional oriental music saw happened last time tried martial art iron fist without question top 5 movie incredibly choreographed overabundance score beautiful found listening regularly since saw character development top notch thing needed make wrapped nice package sprinkled charm come love year cant stress much need see
loved boy 25 31 year old boy funny actionpacked family drama epic scale plenty amazing martial art favorite first runaway bus san francisco 5 assassin reluctant hero also magical creature tragic love battle evil older son always critical three u loved criticism wasnt much origin bother 2 superhero cameo larger part wong dr strange ben kingsley reprising role actor hired play terrorist iron man 3 end best thing say walked said wanted see
